Utility name,City,People served,Zip
"Sheridan, City of","Sheridan, OR","Population served:6,200",97148
"Lafayette, City of","Lafayette, OR","Population served:4,095",97148
"Dundee, City of","Dundee, OR","Population served:3,356",97148
"Tillamook Water Department, City of","Tillamook, OR","Population served:4,885",97149
Manzanita Water Department,"Manzanita, OR","Population served:3,200",97149
Rockaway Beach Water District,"Rockaway Beach, OR","Population served:2,600",97149
Netarts Water District,"Netarts, OR","Population served:1,800",97149
"Nehalem, City of","Nehalem, OR","Population served:1,700",97149
Burlington Water District,Newberg,Population served: 340,97201
Wapato Moorage Association,Portland,Population served: 74,97201
Manna House Church,Portland,Population served: 300,97201
City of Troutdale,Troutdale,"Population served: 16,020",97201
Corbett Water District,Corbett,"Population served: 3,300",97201
Cty of Gresham,Gresham,"Population served: 73,932",97201
"Fairview, City of",Fairview,"Population served: 9,176",97201
Interlachen Water People's Utility District,Fairview,Population served: 360,97201
Lorna Portland Water LLC,Newberg,Population served: 200,97201
Lusted Water District,Gresham,"Population served: 1,200",97201
Mayfair Moorage Inc.,Portland,Population served: 28,97201
Palatine Hill Water District,Portland,"Population served: 1,500",97201
Sigler Cove Marina,Scappoose,Population served: 150,97201
Pleasant Home Water District,Gresham,"Population served: 1,510",97201
Portland Water Bureau,Portland,"Population served: 614,059",97201
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97201
Rocky Pointe Marina,Portland,Population served: 125,97201
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97201
Sauvie Island Moorage,Portland,Population served: 96,97201
Terrand Mobile Terrace,Silverton,Population served: 71,97201
Valley View Water District,Newberg,"Population served: 1,034",97201
"Wood Village, City of",Wood Village,"Population served: 3,907",97201
Portland Water Bureau,"Portland, OR","Population served:614,059",97202
North Clackamas County Water Commission,"Oregon City, OR","Population served:87,700",97202
South Fork Water Board,"Oregon City, OR","Population served:65,000",97202
Cty of Gresham,"Gresham, OR","Population served:73,932",97202
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97202
Sunrise Water Authority,"Happy Valley, OR","Population served:46,228",97202
Clackamas River Water - Clackamas,"Clackamas, OR","Population served:41,338",97202
Lake Oswego Municipal Water,"Lake Oswego, OR","Population served:36,453",97202
Oregon City,"Oregon City, OR","Population served:33,940",97202
Oak Lodge Water District,"Milwaukie, OR","Population served:30,000",97202
Burlington Water District,Newberg,Population served: 340,97203
Wapato Moorage Association,Portland,Population served: 74,97203
Manna House Church,Portland,Population served: 300,97203
City of Troutdale,Troutdale,"Population served: 16,020",97203
Corbett Water District,Corbett,"Population served: 3,300",97203
Cty of Gresham,Gresham,"Population served: 73,932",97203
"Fairview, City of",Fairview,"Population served: 9,176",97203
Interlachen Water People's Utility District,Fairview,Population served: 360,97203
Lorna Portland Water LLC,Newberg,Population served: 200,97203
Lusted Water District,Gresham,"Population served: 1,200",97203
Mayfair Moorage Inc.,Portland,Population served: 28,97203
Palatine Hill Water District,Portland,"Population served: 1,500",97203
Sigler Cove Marina,Scappoose,Population served: 150,97203
Pleasant Home Water District,Gresham,"Population served: 1,510",97203
Portland Water Bureau,Portland,"Population served: 614,059",97203
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97203
Rocky Pointe Marina,Portland,Population served: 125,97203
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97203
Sauvie Island Moorage,Portland,Population served: 96,97203
Terrand Mobile Terrace,Silverton,Population served: 71,97203
Valley View Water District,Newberg,"Population served: 1,034",97203
"Wood Village, City of",Wood Village,"Population served: 3,907",97203
Burlington Water District,Newberg,Population served: 340,97204
Wapato Moorage Association,Portland,Population served: 74,97204
Manna House Church,Portland,Population served: 300,97204
City of Troutdale,Troutdale,"Population served: 16,020",97204
Corbett Water District,Corbett,"Population served: 3,300",97204
Cty of Gresham,Gresham,"Population served: 73,932",97204
"Fairview, City of",Fairview,"Population served: 9,176",97204
Interlachen Water People's Utility District,Fairview,Population served: 360,97204
Lorna Portland Water LLC,Newberg,Population served: 200,97204
Lusted Water District,Gresham,"Population served: 1,200",97204
Mayfair Moorage Inc.,Portland,Population served: 28,97204
Palatine Hill Water District,Portland,"Population served: 1,500",97204
Sigler Cove Marina,Scappoose,Population served: 150,97204
Pleasant Home Water District,Gresham,"Population served: 1,510",97204
Portland Water Bureau,Portland,"Population served: 614,059",97204
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97204
Rocky Pointe Marina,Portland,Population served: 125,97204
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97204
Sauvie Island Moorage,Portland,Population served: 96,97204
Terrand Mobile Terrace,Silverton,Population served: 71,97204
Valley View Water District,Newberg,"Population served: 1,034",97204
"Wood Village, City of",Wood Village,"Population served: 3,907",97204
Burlington Water District,Newberg,Population served: 340,97205
Wapato Moorage Association,Portland,Population served: 74,97205
Manna House Church,Portland,Population served: 300,97205
City of Troutdale,Troutdale,"Population served: 16,020",97205
Corbett Water District,Corbett,"Population served: 3,300",97205
Cty of Gresham,Gresham,"Population served: 73,932",97205
"Fairview, City of",Fairview,"Population served: 9,176",97205
Interlachen Water People's Utility District,Fairview,Population served: 360,97205
Lorna Portland Water LLC,Newberg,Population served: 200,97205
Lusted Water District,Gresham,"Population served: 1,200",97205
Mayfair Moorage Inc.,Portland,Population served: 28,97205
Palatine Hill Water District,Portland,"Population served: 1,500",97205
Sigler Cove Marina,Scappoose,Population served: 150,97205
Pleasant Home Water District,Gresham,"Population served: 1,510",97205
Portland Water Bureau,Portland,"Population served: 614,059",97205
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97205
Rocky Pointe Marina,Portland,Population served: 125,97205
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97205
Sauvie Island Moorage,Portland,Population served: 96,97205
Terrand Mobile Terrace,Silverton,Population served: 71,97205
Valley View Water District,Newberg,"Population served: 1,034",97205
"Wood Village, City of",Wood Village,"Population served: 3,907",97205
Portland Water Bureau,"Portland, OR","Population served:614,059",97206
North Clackamas County Water Commission,"Oregon City, OR","Population served:87,700",97206
South Fork Water Board,"Oregon City, OR","Population served:65,000",97206
Cty of Gresham,"Gresham, OR","Population served:73,932",97206
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97206
Sunrise Water Authority,"Happy Valley, OR","Population served:46,228",97206
Clackamas River Water - Clackamas,"Clackamas, OR","Population served:41,338",97206
Lake Oswego Municipal Water,"Lake Oswego, OR","Population served:36,453",97206
Oregon City,"Oregon City, OR","Population served:33,940",97206
Oak Lodge Water District,"Milwaukie, OR","Population served:30,000",97206
Burlington Water District,Newberg,Population served: 340,97208
Wapato Moorage Association,Portland,Population served: 74,97208
Manna House Church,Portland,Population served: 300,97208
City of Troutdale,Troutdale,"Population served: 16,020",97208
Corbett Water District,Corbett,"Population served: 3,300",97208
Cty of Gresham,Gresham,"Population served: 73,932",97208
"Fairview, City of",Fairview,"Population served: 9,176",97208
Interlachen Water People's Utility District,Fairview,Population served: 360,97208
Lorna Portland Water LLC,Newberg,Population served: 200,97208
Lusted Water District,Gresham,"Population served: 1,200",97208
Mayfair Moorage Inc.,Portland,Population served: 28,97208
Palatine Hill Water District,Portland,"Population served: 1,500",97208
Sigler Cove Marina,Scappoose,Population served: 150,97208
Pleasant Home Water District,Gresham,"Population served: 1,510",97208
Portland Water Bureau,Portland,"Population served: 614,059",97208
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97208
Rocky Pointe Marina,Portland,Population served: 125,97208
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97208
Sauvie Island Moorage,Portland,Population served: 96,97208
Terrand Mobile Terrace,Silverton,Population served: 71,97208
Valley View Water District,Newberg,"Population served: 1,034",97208
"Wood Village, City of",Wood Village,"Population served: 3,907",97208
Burlington Water District,Newberg,Population served: 340,97209
Wapato Moorage Association,Portland,Population served: 74,97209
Manna House Church,Portland,Population served: 300,97209
City of Troutdale,Troutdale,"Population served: 16,020",97209
Corbett Water District,Corbett,"Population served: 3,300",97209
Cty of Gresham,Gresham,"Population served: 73,932",97209
"Fairview, City of",Fairview,"Population served: 9,176",97209
Interlachen Water People's Utility District,Fairview,Population served: 360,97209
Lorna Portland Water LLC,Newberg,Population served: 200,97209
Lusted Water District,Gresham,"Population served: 1,200",97209
Mayfair Moorage Inc.,Portland,Population served: 28,97209
Palatine Hill Water District,Portland,"Population served: 1,500",97209
Sigler Cove Marina,Scappoose,Population served: 150,97209
Pleasant Home Water District,Gresham,"Population served: 1,510",97209
Portland Water Bureau,Portland,"Population served: 614,059",97209
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97209
Rocky Pointe Marina,Portland,Population served: 125,97209
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97209
Sauvie Island Moorage,Portland,Population served: 96,97209
Terrand Mobile Terrace,Silverton,Population served: 71,97209
Valley View Water District,Newberg,"Population served: 1,034",97209
"Wood Village, City of",Wood Village,"Population served: 3,907",97209
Portland Water Bureau,"Portland, OR","Population served:614,059",97210
Joint Water Commission,"Hillsboro, OR","Population served:397,769",97210
Tualatin Valley Water District,"Beaverton, OR","Population served:222,000",97210
City of Hillsboro,"Hillsboro, OR","Population served:88,243",97210
City of Beaverton,"Beaverton, OR","Population served:70,000",97210
Cty of Gresham,"Gresham, OR","Population served:73,932",97210
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97210
City of Tigard,"Tigard, OR","Population served:60,236",97210
City of Tualatin,"Tualatin, OR","Population served:26,879",97210
City of Forest Grove,"Forest Grove, OR","Population served:23,080",97210
Burlington Water District,Newberg,Population served: 340,97211
Wapato Moorage Association,Portland,Population served: 74,97211
Manna House Church,Portland,Population served: 300,97211
City of Troutdale,Troutdale,"Population served: 16,020",97211
Corbett Water District,Corbett,"Population served: 3,300",97211
Cty of Gresham,Gresham,"Population served: 73,932",97211
"Fairview, City of",Fairview,"Population served: 9,176",97211
Interlachen Water People's Utility District,Fairview,Population served: 360,97211
Lorna Portland Water LLC,Newberg,Population served: 200,97211
Lusted Water District,Gresham,"Population served: 1,200",97211
Mayfair Moorage Inc.,Portland,Population served: 28,97211
Palatine Hill Water District,Portland,"Population served: 1,500",97211
Sigler Cove Marina,Scappoose,Population served: 150,97211
Pleasant Home Water District,Gresham,"Population served: 1,510",97211
Portland Water Bureau,Portland,"Population served: 614,059",97211
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97211
Rocky Pointe Marina,Portland,Population served: 125,97211
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97211
Sauvie Island Moorage,Portland,Population served: 96,97211
Terrand Mobile Terrace,Silverton,Population served: 71,97211
Valley View Water District,Newberg,"Population served: 1,034",97211
"Wood Village, City of",Wood Village,"Population served: 3,907",97211
Burlington Water District,Newberg,Population served: 340,97212
Wapato Moorage Association,Portland,Population served: 74,97212
Manna House Church,Portland,Population served: 300,97212
City of Troutdale,Troutdale,"Population served: 16,020",97212
Corbett Water District,Corbett,"Population served: 3,300",97212
Cty of Gresham,Gresham,"Population served: 73,932",97212
"Fairview, City of",Fairview,"Population served: 9,176",97212
Interlachen Water People's Utility District,Fairview,Population served: 360,97212
Lorna Portland Water LLC,Newberg,Population served: 200,97212
Lusted Water District,Gresham,"Population served: 1,200",97212
Mayfair Moorage Inc.,Portland,Population served: 28,97212
Palatine Hill Water District,Portland,"Population served: 1,500",97212
Sigler Cove Marina,Scappoose,Population served: 150,97212
Pleasant Home Water District,Gresham,"Population served: 1,510",97212
Portland Water Bureau,Portland,"Population served: 614,059",97212
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97212
Rocky Pointe Marina,Portland,Population served: 125,97212
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97212
Sauvie Island Moorage,Portland,Population served: 96,97212
Terrand Mobile Terrace,Silverton,Population served: 71,97212
Valley View Water District,Newberg,"Population served: 1,034",97212
"Wood Village, City of",Wood Village,"Population served: 3,907",97212
Burlington Water District,Newberg,Population served: 340,97213
Wapato Moorage Association,Portland,Population served: 74,97213
Manna House Church,Portland,Population served: 300,97213
City of Troutdale,Troutdale,"Population served: 16,020",97213
Corbett Water District,Corbett,"Population served: 3,300",97213
Cty of Gresham,Gresham,"Population served: 73,932",97213
"Fairview, City of",Fairview,"Population served: 9,176",97213
Interlachen Water People's Utility District,Fairview,Population served: 360,97213
Lorna Portland Water LLC,Newberg,Population served: 200,97213
Lusted Water District,Gresham,"Population served: 1,200",97213
Mayfair Moorage Inc.,Portland,Population served: 28,97213
Palatine Hill Water District,Portland,"Population served: 1,500",97213
Sigler Cove Marina,Scappoose,Population served: 150,97213
Pleasant Home Water District,Gresham,"Population served: 1,510",97213
Portland Water Bureau,Portland,"Population served: 614,059",97213
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97213
Rocky Pointe Marina,Portland,Population served: 125,97213
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97213
Sauvie Island Moorage,Portland,Population served: 96,97213
Terrand Mobile Terrace,Silverton,Population served: 71,97213
Valley View Water District,Newberg,"Population served: 1,034",97213
"Wood Village, City of",Wood Village,"Population served: 3,907",97213
Burlington Water District,Newberg,Population served: 340,97214
Wapato Moorage Association,Portland,Population served: 74,97214
Manna House Church,Portland,Population served: 300,97214
City of Troutdale,Troutdale,"Population served: 16,020",97214
Corbett Water District,Corbett,"Population served: 3,300",97214
Cty of Gresham,Gresham,"Population served: 73,932",97214
"Fairview, City of",Fairview,"Population served: 9,176",97214
Interlachen Water People's Utility District,Fairview,Population served: 360,97214
Lorna Portland Water LLC,Newberg,Population served: 200,97214
Lusted Water District,Gresham,"Population served: 1,200",97214
Mayfair Moorage Inc.,Portland,Population served: 28,97214
Palatine Hill Water District,Portland,"Population served: 1,500",97214
Sigler Cove Marina,Scappoose,Population served: 150,97214
Pleasant Home Water District,Gresham,"Population served: 1,510",97214
Portland Water Bureau,Portland,"Population served: 614,059",97214
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97214
Rocky Pointe Marina,Portland,Population served: 125,97214
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97214
Sauvie Island Moorage,Portland,Population served: 96,97214
Terrand Mobile Terrace,Silverton,Population served: 71,97214
Valley View Water District,Newberg,"Population served: 1,034",97214
"Wood Village, City of",Wood Village,"Population served: 3,907",97214
Burlington Water District,Newberg,Population served: 340,97215
Wapato Moorage Association,Portland,Population served: 74,97215
Manna House Church,Portland,Population served: 300,97215
City of Troutdale,Troutdale,"Population served: 16,020",97215
Corbett Water District,Corbett,"Population served: 3,300",97215
Cty of Gresham,Gresham,"Population served: 73,932",97215
"Fairview, City of",Fairview,"Population served: 9,176",97215
Interlachen Water People's Utility District,Fairview,Population served: 360,97215
Lorna Portland Water LLC,Newberg,Population served: 200,97215
Lusted Water District,Gresham,"Population served: 1,200",97215
Mayfair Moorage Inc.,Portland,Population served: 28,97215
Palatine Hill Water District,Portland,"Population served: 1,500",97215
Sigler Cove Marina,Scappoose,Population served: 150,97215
Pleasant Home Water District,Gresham,"Population served: 1,510",97215
Portland Water Bureau,Portland,"Population served: 614,059",97215
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97215
Rocky Pointe Marina,Portland,Population served: 125,97215
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97215
Sauvie Island Moorage,Portland,Population served: 96,97215
Terrand Mobile Terrace,Silverton,Population served: 71,97215
Valley View Water District,Newberg,"Population served: 1,034",97215
"Wood Village, City of",Wood Village,"Population served: 3,907",97215
Burlington Water District,Newberg,Population served: 340,97216
Wapato Moorage Association,Portland,Population served: 74,97216
Manna House Church,Portland,Population served: 300,97216
City of Troutdale,Troutdale,"Population served: 16,020",97216
Corbett Water District,Corbett,"Population served: 3,300",97216
Cty of Gresham,Gresham,"Population served: 73,932",97216
"Fairview, City of",Fairview,"Population served: 9,176",97216
Interlachen Water People's Utility District,Fairview,Population served: 360,97216
Lorna Portland Water LLC,Newberg,Population served: 200,97216
Lusted Water District,Gresham,"Population served: 1,200",97216
Mayfair Moorage Inc.,Portland,Population served: 28,97216
Palatine Hill Water District,Portland,"Population served: 1,500",97216
Sigler Cove Marina,Scappoose,Population served: 150,97216
Pleasant Home Water District,Gresham,"Population served: 1,510",97216
Portland Water Bureau,Portland,"Population served: 614,059",97216
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97216
Rocky Pointe Marina,Portland,Population served: 125,97216
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97216
Sauvie Island Moorage,Portland,Population served: 96,97216
Terrand Mobile Terrace,Silverton,Population served: 71,97216
Valley View Water District,Newberg,"Population served: 1,034",97216
"Wood Village, City of",Wood Village,"Population served: 3,907",97216
Burlington Water District,Newberg,Population served: 340,97217
Wapato Moorage Association,Portland,Population served: 74,97217
Manna House Church,Portland,Population served: 300,97217
City of Troutdale,Troutdale,"Population served: 16,020",97217
Corbett Water District,Corbett,"Population served: 3,300",97217
Cty of Gresham,Gresham,"Population served: 73,932",97217
"Fairview, City of",Fairview,"Population served: 9,176",97217
Interlachen Water People's Utility District,Fairview,Population served: 360,97217
Lorna Portland Water LLC,Newberg,Population served: 200,97217
Lusted Water District,Gresham,"Population served: 1,200",97217
Mayfair Moorage Inc.,Portland,Population served: 28,97217
Palatine Hill Water District,Portland,"Population served: 1,500",97217
Sigler Cove Marina,Scappoose,Population served: 150,97217
Pleasant Home Water District,Gresham,"Population served: 1,510",97217
Portland Water Bureau,Portland,"Population served: 614,059",97217
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97217
Rocky Pointe Marina,Portland,Population served: 125,97217
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97217
Sauvie Island Moorage,Portland,Population served: 96,97217
Terrand Mobile Terrace,Silverton,Population served: 71,97217
Valley View Water District,Newberg,"Population served: 1,034",97217
"Wood Village, City of",Wood Village,"Population served: 3,907",97217
Burlington Water District,Newberg,Population served: 340,97218
Wapato Moorage Association,Portland,Population served: 74,97218
Manna House Church,Portland,Population served: 300,97218
City of Troutdale,Troutdale,"Population served: 16,020",97218
Corbett Water District,Corbett,"Population served: 3,300",97218
Cty of Gresham,Gresham,"Population served: 73,932",97218
"Fairview, City of",Fairview,"Population served: 9,176",97218
Interlachen Water People's Utility District,Fairview,Population served: 360,97218
Lorna Portland Water LLC,Newberg,Population served: 200,97218
Lusted Water District,Gresham,"Population served: 1,200",97218
Mayfair Moorage Inc.,Portland,Population served: 28,97218
Palatine Hill Water District,Portland,"Population served: 1,500",97218
Sigler Cove Marina,Scappoose,Population served: 150,97218
Pleasant Home Water District,Gresham,"Population served: 1,510",97218
Portland Water Bureau,Portland,"Population served: 614,059",97218
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97218
Rocky Pointe Marina,Portland,Population served: 125,97218
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97218
Sauvie Island Moorage,Portland,Population served: 96,97218
Terrand Mobile Terrace,Silverton,Population served: 71,97218
Valley View Water District,Newberg,"Population served: 1,034",97218
"Wood Village, City of",Wood Village,"Population served: 3,907",97218
Portland Water Bureau,"Portland, OR","Population served:614,059",97219
Joint Water Commission,"Hillsboro, OR","Population served:397,769",97219
Tualatin Valley Water District,"Beaverton, OR","Population served:222,000",97219
North Clackamas County Water Commission,"Oregon City, OR","Population served:87,700",97219
City of Hillsboro,"Hillsboro, OR","Population served:88,243",97219
City of Beaverton,"Beaverton, OR","Population served:70,000",97219
South Fork Water Board,"Oregon City, OR","Population served:65,000",97219
Cty of Gresham,"Gresham, OR","Population served:73,932",97219
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97219
City of Tigard,"Tigard, OR","Population served:60,236",97219
Burlington Water District,Newberg,Population served: 340,97220
Wapato Moorage Association,Portland,Population served: 74,97220
Manna House Church,Portland,Population served: 300,97220
City of Troutdale,Troutdale,"Population served: 16,020",97220
Corbett Water District,Corbett,"Population served: 3,300",97220
Cty of Gresham,Gresham,"Population served: 73,932",97220
"Fairview, City of",Fairview,"Population served: 9,176",97220
Interlachen Water People's Utility District,Fairview,Population served: 360,97220
Lorna Portland Water LLC,Newberg,Population served: 200,97220
Lusted Water District,Gresham,"Population served: 1,200",97220
Mayfair Moorage Inc.,Portland,Population served: 28,97220
Palatine Hill Water District,Portland,"Population served: 1,500",97220
Sigler Cove Marina,Scappoose,Population served: 150,97220
Pleasant Home Water District,Gresham,"Population served: 1,510",97220
Portland Water Bureau,Portland,"Population served: 614,059",97220
Rockwood People's Utilities Department,Portland,"Population served: 61,082",97220
Rocky Pointe Marina,Portland,Population served: 125,97220
Sandy Boulevard Mobile Villa,Fairview,Population served: 225,97220
Sauvie Island Moorage,Portland,Population served: 96,97220
Terrand Mobile Terrace,Silverton,Population served: 71,97220
Valley View Water District,Newberg,"Population served: 1,034",97220
"Wood Village, City of",Wood Village,"Population served: 3,907",97220
Portland Water Bureau,"Portland, OR","Population served:614,059",97221
Joint Water Commission,"Hillsboro, OR","Population served:397,769",97221
Tualatin Valley Water District,"Beaverton, OR","Population served:222,000",97221
City of Hillsboro,"Hillsboro, OR","Population served:88,243",97221
City of Beaverton,"Beaverton, OR","Population served:70,000",97221
Cty of Gresham,"Gresham, OR","Population served:73,932",97221
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97221
City of Tigard,"Tigard, OR","Population served:60,236",97221
City of Tualatin,"Tualatin, OR","Population served:26,879",97221
City of Forest Grove,"Forest Grove, OR","Population served:23,080",97221
Portland Water Bureau,"Portland, OR","Population served:614,059",97222
North Clackamas County Water Commission,"Oregon City, OR","Population served:87,700",97222
South Fork Water Board,"Oregon City, OR","Population served:65,000",97222
Cty of Gresham,"Gresham, OR","Population served:73,932",97222
Rockwood People's Utilities Department,"Portland, OR","Population served:61,082",97222
Sunrise Water Authority,"Happy Valley, OR","Population served:46,228",97222
Clackamas River Water - Clackamas,"Clackamas, OR","Population served:41,338",97222
Lake Oswego Municipal Water,"Lake Oswego, OR","Population served:36,453",97222
Oregon City,"Oregon City, OR","Population served:33,940",97222
Oak Lodge Water District,"Milwaukie, OR","Population served:30,000",97222
Banks Water Department,Banks,"Population served: 2,070",97223
City of Beaverton,Beaverton,"Population served: 70,000",97223
City of Cornelius,Cornelius,"Population served: 12,165",97223
City of Forest Grove,Forest Grove,"Population served: 23,080",97223
City of Hillsboro,Hillsboro,"Population served: 88,243",97223
City of Sherwood,Sherwood,"Population served: 19,505",97223
City of Tigard,Tigard,"Population served: 60,236",97223
City of Tualatin,Tualatin,"Population served: 26,879",97223
Crown Mobile Home Park,Newberg,Population served: 42,97223
Fir Grove Homeowners Association,Hillsboro,Population served: 450,97223
"Gaston, City of",Gaston,Population served: 625,97223
Hillsboro-cherry Grove,Hillsboro,"Population served: 1,456",97223
Joint Water Commission,Hillsboro,"Population served: 397,769",97223
La Water Co-op,Gaston,"Population served: 2,500",97223
Laurel Acres Water Company Inc.,Cornelius,Population served: 50,97223
Laurelwood Water Users,Gaston,Population served: 200,97223
North Plains Water Department,North Plains,"Population served: 3,095",97223
,,Population served: 0,97223
Parrett Mountain View Estates,Sherwood,Population served: 140,97223
Rainbow Ends Water System,Hillsboro,Population served: 50,97223
Raleigh Water District,Portland,"Population served: 4,500",97223
South Hills Water System,Hillsboro,Population served: 250,97223
Star Satellite Improvement District,Banks,Population served: 400,97223
Timber Water Association,Timber,Population served: 180,97223
Tualatin Valley Water District,Beaverton,"Population served: 222,000",97223
West Laurel Acres Water Company,Cornelius,Population served: 62,97223
West Slope Water District,Portland,"Population served: 10,400",97223
Westview Mobile Estates,Eugene,Population served: 250,97223
Wolsborn Farms Water District,Hillsboro,Population served: 90,97223
Banks Water Department,Banks,"Population served: 2,070",97224
City of Beaverton,Beaverton,"Population served: 70,000",97224
City of Cornelius,Cornelius,"Population served: 12,165",97224
City of Forest Grove,Forest Grove,"Population served: 23,080",97224
City of Hillsboro,Hillsboro,"Population served: 88,243",97224
City of Sherwood,Sherwood,"Population served: 19,505",97224
City of Tigard,Tigard,"Population served: 60,236",97224
City of Tualatin,Tualatin,"Population served: 26,879",97224
Crown Mobile Home Park,Newberg,Population served: 42,97224
Fir Grove Homeowners Association,Hillsboro,Population served: 450,97224
"Gaston, City of",Gaston,Population served: 625,97224
Hillsboro-cherry Grove,Hillsboro,"Population served: 1,456",97224
Joint Water Commission,Hillsboro,"Population served: 397,769",97224
La Water Co-op,Gaston,"Population served: 2,500",97224
Laurel Acres Water Company Inc.,Cornelius,Population served: 50,97224
Laurelwood Water Users,Gaston,Population served: 200,97224
North Plains Water Department,North Plains,"Population served: 3,095",97224
,,Population served: 0,97224
Parrett Mountain View Estates,Sherwood,Population served: 140,97224
Rainbow Ends Water System,Hillsboro,Population served: 50,97224
Raleigh Water District,Portland,"Population served: 4,500",97224
South Hills Water System,Hillsboro,Population served: 250,97224
Star Satellite Improvement District,Banks,Population served: 400,97224
Timber Water Association,Timber,Population served: 180,97224
Tualatin Valley Water District,Beaverton,"Population served: 222,000",97224
West Laurel Acres Water Company,Cornelius,Population served: 62,97224
West Slope Water District,Portland,"Population served: 10,400",97224
