Utility name,City,People served,Zip
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38725
City of Rosedale,Rosedale,"Population served: 1,873",38725
City of Shelby,Shelby,"Population served: 2,035",38725
Deeson Roundlake #2,Cleveland,Population served: 184,38725
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38725
Delta State University,Cleveland,"Population served: 3,200",38725
Lamont Water Corporation,Greenville,Population served: 110,38725
North Bolivar W/a,Boyle,Population served: 686,38725
Scott Combined Water & Sewer D,Scott,Population served: 150,38725
Symonds Water Association,Pace,Population served: 108,38725
Town of Alligator,Alligator,Population served: 210,38725
Town of Benoit,Benoit,Population served: 498,38725
Town of Beulah,Beulah,Population served: 432,38725
Town of Boyle,Boyle,Population served: 650,38725
Town of Duncan,Duncan,Population served: 423,38725
Town of Gunnison,Gunnison,Population served: 537,38725
Town of Merigold,Merigold,Population served: 552,38725
Town of Pace,Pace,Population served: 278,38725
Town of Renova,Renova,"Population served: 1,568",38725
Town of Shaw,Shaw,"Population served: 1,921",38725
Town of Winstonville,Winstonville,Population served: 500,38725
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38726
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38726
Boyle-skene Water Association,Boyle,Population served: 818,38726
Boyle-skene-benoit,Boyle,Population served: 401,38726
City of Cleveland,Cleveland,"Population served: 13,000",38726
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38726
City of Rosedale,Rosedale,"Population served: 1,873",38726
City of Shelby,Shelby,"Population served: 2,035",38726
Deeson Roundlake #2,Cleveland,Population served: 184,38726
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38726
Delta State University,Cleveland,"Population served: 3,200",38726
Lamont Water Corporation,Greenville,Population served: 110,38726
North Bolivar W/a,Boyle,Population served: 686,38726
Scott Combined Water & Sewer D,Scott,Population served: 150,38726
Symonds Water Association,Pace,Population served: 108,38726
Town of Alligator,Alligator,Population served: 210,38726
Town of Benoit,Benoit,Population served: 498,38726
Town of Beulah,Beulah,Population served: 432,38726
Town of Boyle,Boyle,Population served: 650,38726
Town of Duncan,Duncan,Population served: 423,38726
Town of Gunnison,Gunnison,Population served: 537,38726
Town of Merigold,Merigold,Population served: 552,38726
Town of Pace,Pace,Population served: 278,38726
Town of Renova,Renova,"Population served: 1,568",38726
Town of Shaw,Shaw,"Population served: 1,921",38726
Town of Winstonville,Winstonville,Population served: 500,38726
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38730
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38730
Boyle-skene Water Association,Boyle,Population served: 818,38730
Boyle-skene-benoit,Boyle,Population served: 401,38730
City of Cleveland,Cleveland,"Population served: 13,000",38730
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38730
City of Rosedale,Rosedale,"Population served: 1,873",38730
City of Shelby,Shelby,"Population served: 2,035",38730
Deeson Roundlake #2,Cleveland,Population served: 184,38730
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38730
Delta State University,Cleveland,"Population served: 3,200",38730
Lamont Water Corporation,Greenville,Population served: 110,38730
North Bolivar W/a,Boyle,Population served: 686,38730
Scott Combined Water & Sewer D,Scott,Population served: 150,38730
Symonds Water Association,Pace,Population served: 108,38730
Town of Alligator,Alligator,Population served: 210,38730
Town of Benoit,Benoit,Population served: 498,38730
Town of Beulah,Beulah,Population served: 432,38730
Town of Boyle,Boyle,Population served: 650,38730
Town of Duncan,Duncan,Population served: 423,38730
Town of Gunnison,Gunnison,Population served: 537,38730
Town of Merigold,Merigold,Population served: 552,38730
Town of Pace,Pace,Population served: 278,38730
Town of Renova,Renova,"Population served: 1,568",38730
Town of Shaw,Shaw,"Population served: 1,921",38730
Town of Winstonville,Winstonville,Population served: 500,38730
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38731
City of Greenville,Greenville,"Population served: 31,517",38731
City of Greenville (airbase),Greenville,Population served: 25,38731
City of Hollandale,Hollandale,"Population served: 2,702",38731
City of Leland,Leland,"Population served: 4,500",38731
,,Population served: 0,38731
Glen Allan Water Association,Glen Allan,Population served: 603,38731
Golding Acres Water Association,Greenville,Population served: 87,38731
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38731
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38731
Town of Arcola,Arcola,Population served: 546,38731
Town of Metcalfe,Metcalfe,"Population served: 1,067",38731
Wayside Water Association,Glen Allan,"Population served: 1,674",38731
Winterville Water Association,Greenville,Population served: 90,38731
City of Cleveland,"Cleveland, MS","Population served:13,000",38732
City of Indianola,"Indianola, MS","Population served:10,683",38732
Ms State Penitentiary-mn Ln,"Parchman, MS","Population served:3,000",38732
Delta State University,"Cleveland, MS","Population served:3,200",38732
City of Ruleville,"Ruleville, MS","Population served:3,000",38732
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38733
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38733
Boyle-skene Water Association,Boyle,Population served: 818,38733
Boyle-skene-benoit,Boyle,Population served: 401,38733
City of Cleveland,Cleveland,"Population served: 13,000",38733
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38733
City of Rosedale,Rosedale,"Population served: 1,873",38733
City of Shelby,Shelby,"Population served: 2,035",38733
Deeson Roundlake #2,Cleveland,Population served: 184,38733
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38733
Delta State University,Cleveland,"Population served: 3,200",38733
Lamont Water Corporation,Greenville,Population served: 110,38733
North Bolivar W/a,Boyle,Population served: 686,38733
Scott Combined Water & Sewer D,Scott,Population served: 150,38733
Symonds Water Association,Pace,Population served: 108,38733
Town of Alligator,Alligator,Population served: 210,38733
Town of Benoit,Benoit,Population served: 498,38733
Town of Beulah,Beulah,Population served: 432,38733
Town of Boyle,Boyle,Population served: 650,38733
Town of Duncan,Duncan,Population served: 423,38733
Town of Gunnison,Gunnison,Population served: 537,38733
Town of Merigold,Merigold,Population served: 552,38733
Town of Pace,Pace,Population served: 278,38733
Town of Renova,Renova,"Population served: 1,568",38733
Town of Shaw,Shaw,"Population served: 1,921",38733
Town of Winstonville,Winstonville,Population served: 500,38733
Americas Catch The Farm,Itta Bena,Population served: 185,38736
Big Yeager Water Association,Drew,Population served: 270,38736
Blue Lake Water Association Inc.,Itta Bena,Population served: 270,38736
City of Drew,Drew,"Population served: 2,349",38736
City of Greenwood,Greenwood,"Population served: 16,000",38736
City of Indianola,Indianola,"Population served: 10,683",38736
City of Itta Bena,Itta Bena,"Population served: 2,049",38736
City of Ruleville,Ruleville,"Population served: 3,000",38736
City of Schlater,Greenwood,Population served: 322,38736
City of Schlater-(p D Plant),Greenwood,Population served: 108,38736
East Leflore Water & Sewer Dst,Greenwood,"Population served: 5,279",38736
Fmh Water Association #1,Shaw,"Population served: 2,778",38736
Minter City Water & Sewer,Schlater,Population served: 555,38736
Morgan City Water & Sewer Association,Morgan City,Population served: 300,38736
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38736
Ms Valley State University,Itta Bena,"Population served: 2,250",38736
Phillipston Water Association,Sidon,Population served: 94,38736
Rome Water System,Rome,Population served: 204,38736
So Sunflower W/a-indianola,Inverness,Population served: 245,38736
So. Sunflower W/a-inverness,Inverness,Population served: 887,38736
Sunflower Water Association,Merigold,Population served: 468,38736
Town of Doddsville,Doddsville,Population served: 215,38736
Town of Inverness,Inverness,"Population served: 1,019",38736
Town of Moorhead,Moorhead,"Population served: 2,300",38736
Town of Sidon,Sidon,Population served: 500,38736
Town of Sunflower,Sunflower,"Population served: 1,007",38736
Big Yeager Water Association,Drew,Population served: 270,38737
"Blue Cane, Cowart & Tippo W/a.",Charleston,"Population served: 1,700",38737
Brazil-sumner Water Association,Sumner,Population served: 290,38737
Cascilla Water Association,Charleston,Population served: 798,38737
Charleston Utilities,Charleston,"Population served: 3,100",38737
City of Drew,Drew,"Population served: 2,349",38737
City of Indianola,Indianola,"Population served: 10,683",38737
City of Ruleville,Ruleville,"Population served: 3,000",38737
East Charleston Water Association,Charleston,Population served: 197,38737
Fmh Water Association #1,Shaw,"Population served: 2,778",38737
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38737
North Tallahatchie W/a,Enid,"Population served: 3,850",38737
Paynes Water Association,Charleston,Population served: 543,38737
Philipp Water Association,Schlater,Population served: 552,38737
Rome Water System,Rome,Population served: 204,38737
So Sunflower W/a-indianola,Inverness,Population served: 245,38737
So. Sunflower W/a-inverness,Inverness,Population served: 887,38737
South Quitman-east Tutwiler,Charleston,Population served: 39,38737
South Quitman-south Tutwiler,Charleston,Population served: 94,38737
Sunflower Water Association,Merigold,Population served: 468,38737
Town of Doddsville,Doddsville,Population served: 215,38737
Town of Inverness,Inverness,"Population served: 1,019",38737
Town of Moorhead,Moorhead,"Population served: 2,300",38737
Town of Sumner,Sumner,Population served: 316,38737
Town of Sunflower,Sunflower,"Population served: 1,007",38737
Town of Tutwiler,Tutwiler,"Population served: 3,500",38737
Town of Webb,Webb,Population served: 657,38737
Village of Glendora,Glendora,Population served: 161,38737
West Tallahatchie Utility Association,Webb,Population served: 712,38737
Big Yeager Water Association,Drew,Population served: 270,38738
City of Drew,Drew,"Population served: 2,349",38738
City of Indianola,Indianola,"Population served: 10,683",38738
City of Ruleville,Ruleville,"Population served: 3,000",38738
Fmh Water Association #1,Shaw,"Population served: 2,778",38738
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38738
Rome Water System,Rome,Population served: 204,38738
So Sunflower W/a-indianola,Inverness,Population served: 245,38738
So. Sunflower W/a-inverness,Inverness,Population served: 887,38738
Sunflower Water Association,Merigold,Population served: 468,38738
Town of Doddsville,Doddsville,Population served: 215,38738
Town of Inverness,Inverness,"Population served: 1,019",38738
Town of Moorhead,Moorhead,"Population served: 2,300",38738
Town of Sunflower,Sunflower,"Population served: 1,007",38738
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38740
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38740
Boyle-skene Water Association,Boyle,Population served: 818,38740
Boyle-skene-benoit,Boyle,Population served: 401,38740
City of Cleveland,Cleveland,"Population served: 13,000",38740
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38740
City of Rosedale,Rosedale,"Population served: 1,873",38740
City of Shelby,Shelby,"Population served: 2,035",38740
Deeson Roundlake #2,Cleveland,Population served: 184,38740
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38740
Delta State University,Cleveland,"Population served: 3,200",38740
Lamont Water Corporation,Greenville,Population served: 110,38740
North Bolivar W/a,Boyle,Population served: 686,38740
Scott Combined Water & Sewer D,Scott,Population served: 150,38740
Symonds Water Association,Pace,Population served: 108,38740
Town of Alligator,Alligator,Population served: 210,38740
Town of Benoit,Benoit,Population served: 498,38740
Town of Beulah,Beulah,Population served: 432,38740
Town of Boyle,Boyle,Population served: 650,38740
Town of Duncan,Duncan,Population served: 423,38740
Town of Gunnison,Gunnison,Population served: 537,38740
Town of Merigold,Merigold,Population served: 552,38740
Town of Pace,Pace,Population served: 278,38740
Town of Renova,Renova,"Population served: 1,568",38740
Town of Shaw,Shaw,"Population served: 1,921",38740
Town of Winstonville,Winstonville,Population served: 500,38740
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38744
City of Greenville,Greenville,"Population served: 31,517",38744
City of Greenville (airbase),Greenville,Population served: 25,38744
City of Hollandale,Hollandale,"Population served: 2,702",38744
City of Leland,Leland,"Population served: 4,500",38744
,,Population served: 0,38744
Glen Allan Water Association,Glen Allan,Population served: 603,38744
Golding Acres Water Association,Greenville,Population served: 87,38744
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38744
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38744
Town of Arcola,Arcola,Population served: 546,38744
Town of Metcalfe,Metcalfe,"Population served: 1,067",38744
Wayside Water Association,Glen Allan,"Population served: 1,674",38744
Winterville Water Association,Greenville,Population served: 90,38744
Tallula Utility District,Rolling Fork,Population served: 280,38745
Town of Mayersville,Mayersville,Population served: 725,38745
Valley Park W/a,Tutwiler,Population served: 559,38745
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38746
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38746
Boyle-skene Water Association,Boyle,Population served: 818,38746
Boyle-skene-benoit,Boyle,Population served: 401,38746
City of Cleveland,Cleveland,"Population served: 13,000",38746
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38746
City of Rosedale,Rosedale,"Population served: 1,873",38746
City of Shelby,Shelby,"Population served: 2,035",38746
Deeson Roundlake #2,Cleveland,Population served: 184,38746
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38746
Delta State University,Cleveland,"Population served: 3,200",38746
Lamont Water Corporation,Greenville,Population served: 110,38746
North Bolivar W/a,Boyle,Population served: 686,38746
Scott Combined Water & Sewer D,Scott,Population served: 150,38746
Symonds Water Association,Pace,Population served: 108,38746
Town of Alligator,Alligator,Population served: 210,38746
Town of Benoit,Benoit,Population served: 498,38746
Town of Beulah,Beulah,Population served: 432,38746
Town of Boyle,Boyle,Population served: 650,38746
Town of Duncan,Duncan,Population served: 423,38746
Town of Gunnison,Gunnison,Population served: 537,38746
Town of Merigold,Merigold,Population served: 552,38746
Town of Pace,Pace,Population served: 278,38746
Town of Renova,Renova,"Population served: 1,568",38746
Town of Shaw,Shaw,"Population served: 1,921",38746
Town of Winstonville,Winstonville,Population served: 500,38746
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38748
City of Greenville,Greenville,"Population served: 31,517",38748
City of Greenville (airbase),Greenville,Population served: 25,38748
City of Hollandale,Hollandale,"Population served: 2,702",38748
City of Leland,Leland,"Population served: 4,500",38748
City of Rolling Fork,Rolling Fork,"Population served: 2,143",38748
,,Population served: 0,38748
Delta City Water Association,Delta City,Population served: 253,38748
Glen Allan Water Association,Glen Allan,Population served: 603,38748
Golding Acres Water Association,Greenville,Population served: 87,38748
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38748
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38748
Town of Anguilla,Anguilla,Population served: 907,38748
Town of Arcola,Arcola,Population served: 546,38748
Town of Cary,Cary,Population served: 420,38748
Town of Metcalfe,Metcalfe,"Population served: 1,067",38748
,,Population served: 0,38748
Truelight Redevelopment Grp #2,Anguilla,Population served: 541,38748
Wayside Water Association,Glen Allan,"Population served: 1,674",38748
Winterville Water Association,Greenville,Population served: 90,38748
Big Yeager Water Association,Drew,Population served: 270,38751
City of Drew,Drew,"Population served: 2,349",38751
City of Indianola,Indianola,"Population served: 10,683",38751
City of Ruleville,Ruleville,"Population served: 3,000",38751
Fmh Water Association #1,Shaw,"Population served: 2,778",38751
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38751
Rome Water System,Rome,Population served: 204,38751
So Sunflower W/a-indianola,Inverness,Population served: 245,38751
So. Sunflower W/a-inverness,Inverness,Population served: 887,38751
Sunflower Water Association,Merigold,Population served: 468,38751
Town of Doddsville,Doddsville,Population served: 215,38751
Town of Inverness,Inverness,"Population served: 1,019",38751
Town of Moorhead,Moorhead,"Population served: 2,300",38751
Town of Sunflower,Sunflower,"Population served: 1,007",38751
Big Yeager Water Association,Drew,Population served: 270,38753
City of Drew,Drew,"Population served: 2,349",38753
City of Indianola,Indianola,"Population served: 10,683",38753
City of Ruleville,Ruleville,"Population served: 3,000",38753
Fmh Water Association #1,Shaw,"Population served: 2,778",38753
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38753
Rome Water System,Rome,Population served: 204,38753
So Sunflower W/a-indianola,Inverness,Population served: 245,38753
So. Sunflower W/a-inverness,Inverness,Population served: 887,38753
Sunflower Water Association,Merigold,Population served: 468,38753
Town of Doddsville,Doddsville,Population served: 215,38753
Town of Inverness,Inverness,"Population served: 1,019",38753
Town of Moorhead,Moorhead,"Population served: 2,300",38753
Town of Sunflower,Sunflower,"Population served: 1,007",38753
Big Yeager Water Association,Drew,Population served: 270,38754
City of Belzoni,Belzoni,"Population served: 4,406",38754
City of Drew,Drew,"Population served: 2,349",38754
City of Indianola,Indianola,"Population served: 10,683",38754
City of Ruleville,Ruleville,"Population served: 3,000",38754
Fmh Water Association #1,Shaw,"Population served: 2,778",38754
Humphreys Co-tchula Lake #7,Belzoni,Population served: 182,38754
Humphreys County W/a #1-midnight,Belzoni,Population served: 527,38754
Humphreys County W/a #2-brooklyn,Belzoni,Population served: 220,38754
Humphreys County W/a #3-jaketown,Belzoni,Population served: 696,38754
Humphreys County W/a #5-woodyard,Belzoni,Population served: 42,38754
Humphreys County W/a #6-gooden Lak,Belzoni,Population served: 775,38754
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38754
Rome Water System,Rome,Population served: 204,38754
So Sunflower W/a-indianola,Inverness,Population served: 245,38754
So. Sunflower W/a-inverness,Inverness,Population served: 887,38754
Sunflower Water Association,Merigold,Population served: 468,38754
Town of Doddsville,Doddsville,Population served: 215,38754
Town of Inverness,Inverness,"Population served: 1,019",38754
Town of Isola,Isola,Population served: 713,38754
Town of Louise,Louise,Population served: 872,38754
Town of Moorhead,Moorhead,"Population served: 2,300",38754
Town of Silver City,Silver City,Population served: 337,38754
Town of Sunflower,Sunflower,"Population served: 1,007",38754
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38756
City of Greenville,Greenville,"Population served: 31,517",38756
City of Greenville (airbase),Greenville,Population served: 25,38756
City of Hollandale,Hollandale,"Population served: 2,702",38756
City of Leland,Leland,"Population served: 4,500",38756
,,Population served: 0,38756
Glen Allan Water Association,Glen Allan,Population served: 603,38756
Golding Acres Water Association,Greenville,Population served: 87,38756
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38756
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38756
Town of Arcola,Arcola,Population served: 546,38756
Town of Metcalfe,Metcalfe,"Population served: 1,067",38756
Wayside Water Association,Glen Allan,"Population served: 1,674",38756
Winterville Water Association,Greenville,Population served: 90,38756
City of Cleveland,"Cleveland, MS","Population served:13,000",38759
City of Indianola,"Indianola, MS","Population served:10,683",38759
Ms State Penitentiary-mn Ln,"Parchman, MS","Population served:3,000",38759
Delta State University,"Cleveland, MS","Population served:3,200",38759
City of Ruleville,"Ruleville, MS","Population served:3,000",38759
Black Bayou Water Association,Glen Allan,"Population served: 4,493",38760
City of Greenville,Greenville,"Population served: 31,517",38760
City of Greenville (airbase),Greenville,Population served: 25,38760
City of Hollandale,Hollandale,"Population served: 2,702",38760
City of Leland,Leland,"Population served: 4,500",38760
,,Population served: 0,38760
Glen Allan Water Association,Glen Allan,Population served: 603,38760
Golding Acres Water Association,Greenville,Population served: 87,38760
Raskin Enterprises LLC-delta Village Mobile Home Park,Leland,Population served: 580,38760
Swiftwater Dev Association Inc.,Glen Allan,Population served: 734,38760
Town of Arcola,Arcola,Population served: 546,38760
Town of Metcalfe,Metcalfe,"Population served: 1,067",38760
Wayside Water Association,Glen Allan,"Population served: 1,674",38760
Winterville Water Association,Greenville,Population served: 90,38760
Americas Catch The Farm,Itta Bena,Population served: 185,38761
Big Yeager Water Association,Drew,Population served: 270,38761
Blue Lake Water Association Inc.,Itta Bena,Population served: 270,38761
City of Drew,Drew,"Population served: 2,349",38761
City of Greenwood,Greenwood,"Population served: 16,000",38761
City of Indianola,Indianola,"Population served: 10,683",38761
City of Itta Bena,Itta Bena,"Population served: 2,049",38761
City of Ruleville,Ruleville,"Population served: 3,000",38761
City of Schlater,Greenwood,Population served: 322,38761
City of Schlater-(p D Plant),Greenwood,Population served: 108,38761
East Leflore Water & Sewer Dst,Greenwood,"Population served: 5,279",38761
Fmh Water Association #1,Shaw,"Population served: 2,778",38761
Minter City Water & Sewer,Schlater,Population served: 555,38761
Morgan City Water & Sewer Association,Morgan City,Population served: 300,38761
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38761
Ms Valley State University,Itta Bena,"Population served: 2,250",38761
Phillipston Water Association,Sidon,Population served: 94,38761
Rome Water System,Rome,Population served: 204,38761
So Sunflower W/a-indianola,Inverness,Population served: 245,38761
So. Sunflower W/a-inverness,Inverness,Population served: 887,38761
Sunflower Water Association,Merigold,Population served: 468,38761
Town of Doddsville,Doddsville,Population served: 215,38761
Town of Inverness,Inverness,"Population served: 1,019",38761
Town of Moorhead,Moorhead,"Population served: 2,300",38761
Town of Sidon,Sidon,Population served: 500,38761
Town of Sunflower,Sunflower,"Population served: 1,007",38761
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38762
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38762
Boyle-skene Water Association,Boyle,Population served: 818,38762
Boyle-skene-benoit,Boyle,Population served: 401,38762
City of Cleveland,Cleveland,"Population served: 13,000",38762
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38762
City of Rosedale,Rosedale,"Population served: 1,873",38762
City of Shelby,Shelby,"Population served: 2,035",38762
Deeson Roundlake #2,Cleveland,Population served: 184,38762
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38762
Delta State University,Cleveland,"Population served: 3,200",38762
Lamont Water Corporation,Greenville,Population served: 110,38762
North Bolivar W/a,Boyle,Population served: 686,38762
Scott Combined Water & Sewer D,Scott,Population served: 150,38762
Symonds Water Association,Pace,Population served: 108,38762
Town of Alligator,Alligator,Population served: 210,38762
Town of Benoit,Benoit,Population served: 498,38762
Town of Beulah,Beulah,Population served: 432,38762
Town of Boyle,Boyle,Population served: 650,38762
Town of Duncan,Duncan,Population served: 423,38762
Town of Gunnison,Gunnison,Population served: 537,38762
Town of Merigold,Merigold,Population served: 552,38762
Town of Pace,Pace,Population served: 278,38762
Town of Renova,Renova,"Population served: 1,568",38762
Town of Shaw,Shaw,"Population served: 1,921",38762
Town of Winstonville,Winstonville,Population served: 500,38762
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38764
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38764
Boyle-skene Water Association,Boyle,Population served: 818,38764
Boyle-skene-benoit,Boyle,Population served: 401,38764
City of Cleveland,Cleveland,"Population served: 13,000",38764
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38764
City of Rosedale,Rosedale,"Population served: 1,873",38764
City of Shelby,Shelby,"Population served: 2,035",38764
Deeson Roundlake #2,Cleveland,Population served: 184,38764
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38764
Delta State University,Cleveland,"Population served: 3,200",38764
Lamont Water Corporation,Greenville,Population served: 110,38764
North Bolivar W/a,Boyle,Population served: 686,38764
Scott Combined Water & Sewer D,Scott,Population served: 150,38764
Symonds Water Association,Pace,Population served: 108,38764
Town of Alligator,Alligator,Population served: 210,38764
Town of Benoit,Benoit,Population served: 498,38764
Town of Beulah,Beulah,Population served: 432,38764
Town of Boyle,Boyle,Population served: 650,38764
Town of Duncan,Duncan,Population served: 423,38764
Town of Gunnison,Gunnison,Population served: 537,38764
Town of Merigold,Merigold,Population served: 552,38764
Town of Pace,Pace,Population served: 278,38764
Town of Renova,Renova,"Population served: 1,568",38764
Town of Shaw,Shaw,"Population served: 1,921",38764
Town of Winstonville,Winstonville,Population served: 500,38764
City of Rolling Fork,Rolling Fork,"Population served: 2,143",38765
Delta City Water Association,Delta City,Population served: 253,38765
Town of Anguilla,Anguilla,Population served: 907,38765
Town of Cary,Cary,Population served: 420,38765
,,Population served: 0,38765
Truelight Redevelopment Grp #2,Anguilla,Population served: 541,38765
Clarksdale Public Utilities,Clarksdale,"Population served: 17,962",38767
Coahoma Community College,Clarksdale,"Population served: 2,000",38767
Coahoma Utility District #2,Clarksdale,Population served: 554,38767
Green Acres W/a-north,Marks,Population served: 237,38767
Green Acres W/a-south,Marks,Population served: 351,38767
Lu-rand Utility District,Clarksdale,Population served: 215,38767
Moore Bayou W/a #2,Marks,Population served: 420,38767
Moore Bayou W/a #3,Marks,Population served: 378,38767
Moore Bayou Water Association,Marks,Population served: 438,38767
Pine Grove Water Association,Clarksdale,Population served: 433,38767
Rena Lara Water Association,Rena Lara,Population served: 412,38767
Town of Coahoma,Coahoma,Population served: 325,38767
Town of Friars Point,Friars Point,"Population served: 1,200",38767
Town of Jonestown,Jonestown,"Population served: 1,298",38767
Town of Lula,Lula,Population served: 319,38767
Town of Lyon,Lyon,Population served: 382,38767
Water Association of Moon Lake,Clarksdale,Population served: 500,38767
Big Yeager Water Association,Drew,Population served: 270,38768
City of Drew,Drew,"Population served: 2,349",38768
City of Indianola,Indianola,"Population served: 10,683",38768
City of Ruleville,Ruleville,"Population served: 3,000",38768
Fmh Water Association #1,Shaw,"Population served: 2,778",38768
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38768
Rome Water System,Rome,Population served: 204,38768
So Sunflower W/a-indianola,Inverness,Population served: 245,38768
So. Sunflower W/a-inverness,Inverness,Population served: 887,38768
Sunflower Water Association,Merigold,Population served: 468,38768
Town of Doddsville,Doddsville,Population served: 215,38768
Town of Inverness,Inverness,"Population served: 1,019",38768
Town of Moorhead,Moorhead,"Population served: 2,300",38768
Town of Sunflower,Sunflower,"Population served: 1,007",38768
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38769
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38769
Boyle-skene Water Association,Boyle,Population served: 818,38769
Boyle-skene-benoit,Boyle,Population served: 401,38769
City of Cleveland,Cleveland,"Population served: 13,000",38769
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38769
City of Rosedale,Rosedale,"Population served: 1,873",38769
City of Shelby,Shelby,"Population served: 2,035",38769
Deeson Roundlake #2,Cleveland,Population served: 184,38769
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38769
Delta State University,Cleveland,"Population served: 3,200",38769
Lamont Water Corporation,Greenville,Population served: 110,38769
North Bolivar W/a,Boyle,Population served: 686,38769
Scott Combined Water & Sewer D,Scott,Population served: 150,38769
Symonds Water Association,Pace,Population served: 108,38769
Town of Alligator,Alligator,Population served: 210,38769
Town of Benoit,Benoit,Population served: 498,38769
Town of Beulah,Beulah,Population served: 432,38769
Town of Boyle,Boyle,Population served: 650,38769
Town of Duncan,Duncan,Population served: 423,38769
Town of Gunnison,Gunnison,Population served: 537,38769
Town of Merigold,Merigold,Population served: 552,38769
Town of Pace,Pace,Population served: 278,38769
Town of Renova,Renova,"Population served: 1,568",38769
Town of Shaw,Shaw,"Population served: 1,921",38769
Town of Winstonville,Winstonville,Population served: 500,38769
Big Yeager Water Association,Drew,Population served: 270,38771
City of Drew,Drew,"Population served: 2,349",38771
City of Indianola,Indianola,"Population served: 10,683",38771
City of Ruleville,Ruleville,"Population served: 3,000",38771
Fmh Water Association #1,Shaw,"Population served: 2,778",38771
Ms State Penitentiary-mn Ln,Parchman,"Population served: 3,000",38771
Rome Water System,Rome,Population served: 204,38771
So Sunflower W/a-indianola,Inverness,Population served: 245,38771
So. Sunflower W/a-inverness,Inverness,Population served: 887,38771
Sunflower Water Association,Merigold,Population served: 468,38771
Town of Doddsville,Doddsville,Population served: 215,38771
Town of Inverness,Inverness,"Population served: 1,019",38771
Town of Moorhead,Moorhead,"Population served: 2,300",38771
Town of Sunflower,Sunflower,"Population served: 1,007",38771
Boyle-skene W/a #2,Boyle,"Population served: 1,042",38772
Boyle-skene W/a#3,Boyle,"Population served: 1,426",38772
Boyle-skene Water Association,Boyle,Population served: 818,38772
Boyle-skene-benoit,Boyle,Population served: 401,38772
City of Cleveland,Cleveland,"Population served: 13,000",38772
City of Mound Bayou,Mound Bayou,"Population served: 2,025",38772
City of Rosedale,Rosedale,"Population served: 1,873",38772
City of Shelby,Shelby,"Population served: 2,035",38772
Deeson Roundlake #2,Cleveland,Population served: 184,38772
Deeson-roundlake Water Corporation,Cleveland,Population served: 195,38772
