Utility name,City,People served,Zip
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12545
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12545
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12545
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12545
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12545
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12546
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12546
Beacon City,"Beacon, NY","Population served:21,080",12546
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12546
Fishkill Village,"Fishkill, NY","Population served:11,337",12546
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12546
Hudson City,"Hudson, NY","Population served:7,500",12546
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12546
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12546
Greenport Water District No. 1,"Hudson, NY","Population served:4,250",12546
Kingston Water District,"Kingston, NY","Population served:32,310",12547
Saugerties (village) Water Dis,"Saugerties, NY","Population served:8,635",12547
New Paltz (village) Water District,"New Paltz, NY","Population served:7,628",12547
Ulster Water District,"Lake Katrine, NY","Population served:6,190",12547
Port Ewen Water District,"Port Ewen, NY","Population served:4,800",12547
Ellenville (village) Water Dis,"Ellenville, NY","Population served:4,323",12547
Highland Water District,"Highland, NY","Population served:4,000",12547
Glasco Water District,"Saugerties, NY","Population served:3,920",12547
Marlborough Water District,"Milton, NY","Population served:3,248",12547
Eastern/ulster Correctional Fa,"Napanoch, NY","Population served:3,000",12547
Kingston Water District,"Kingston, NY","Population served:32,310",12548
Saugerties (village) Water Dis,"Saugerties, NY","Population served:8,635",12548
New Paltz (village) Water District,"New Paltz, NY","Population served:7,628",12548
Ulster Water District,"Lake Katrine, NY","Population served:6,190",12548
Port Ewen Water District,"Port Ewen, NY","Population served:4,800",12548
Ellenville (village) Water Dis,"Ellenville, NY","Population served:4,323",12548
Highland Water District,"Highland, NY","Population served:4,000",12548
Glasco Water District,"Saugerties, NY","Population served:3,920",12548
Marlborough Water District,"Milton, NY","Population served:3,248",12548
Eastern/ulster Correctional Fa,"Napanoch, NY","Population served:3,000",12548
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12549
Middletown City,"Middletown, NY","Population served:30,850",12549
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12549
Newburgh City,"Newburgh, NY","Population served:28,000",12549
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12549
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12549
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12549
Monroe Village,"Monroe, NY","Population served:10,465",12549
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12549
Port Jervis City,"Port Jervis, NY","Population served:9,000",12549
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12550
Middletown City,"Middletown, NY","Population served:30,850",12550
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12550
Newburgh City,"Newburgh, NY","Population served:28,000",12550
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12550
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12550
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12550
Monroe Village,"Monroe, NY","Population served:10,465",12550
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12550
Port Jervis City,"Port Jervis, NY","Population served:9,000",12550
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12553
Middletown City,"Middletown, NY","Population served:30,850",12553
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12553
Newburgh City,"Newburgh, NY","Population served:28,000",12553
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12553
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12553
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12553
Monroe Village,"Monroe, NY","Population served:10,465",12553
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12553
Port Jervis City,"Port Jervis, NY","Population served:9,000",12553
Kingston Water District,"Kingston, NY","Population served:32,310",12561
Saugerties (village) Water Dis,"Saugerties, NY","Population served:8,635",12561
New Paltz (village) Water District,"New Paltz, NY","Population served:7,628",12561
Ulster Water District,"Lake Katrine, NY","Population served:6,190",12561
Port Ewen Water District,"Port Ewen, NY","Population served:4,800",12561
Ellenville (village) Water Dis,"Ellenville, NY","Population served:4,323",12561
Highland Water District,"Highland, NY","Population served:4,000",12561
Glasco Water District,"Saugerties, NY","Population served:3,920",12561
Marlborough Water District,"Milton, NY","Population served:3,248",12561
Eastern/ulster Correctional Fa,"Napanoch, NY","Population served:3,000",12561
Carmel Water District 2,"Mahopac, NY","Population served:5,000",12563
Cold Spring Village,"Cold Spring, NY","Population served:2,666",12563
Brewster Village,"Brewster, NY","Population served:2,440",12563
Carmel Water District 8,"Mahopac, NY","Population served:1,600",12563
Carmel Water District 3,"Mahopac, NY","Population served:1,600",12563
Continental Village Water District,"Cold Spring, NY","Population served:1,509",12563
Watchtower Bible Tract Society,"Patterson, NY","Population served:1,501",12563
Mount Ebo Ws,"Brewster, NY","Population served:1,500",12563
Hill Sparrow Master Homeowners Association,"Croton Falls, NY",Population served:938,12563
Carmel Water District 4,"Mahopac, NY",Population served:700,12563
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12564
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12564
Beacon City,"Beacon, NY","Population served:21,080",12564
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12564
Fishkill Village,"Fishkill, NY","Population served:11,337",12564
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12564
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12564
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12564
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12564
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12564
Hudson City,"Hudson, NY","Population served:7,500",12565
Greenport Water District No. 1,"Hudson, NY","Population served:4,250",12565
Stockport Water District #2 (consolidated),"Hudson, NY","Population served:3,100",12565
Chatham Village,"Chatham, NY","Population served:2,156",12565
Valatie Village,"Valatie, NY","Population served:2,000",12565
Kingston Water District,"Kingston, NY","Population served:32,310",12566
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12566
Middletown City,"Middletown, NY","Population served:30,850",12566
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12566
Newburgh City,"Newburgh, NY","Population served:28,000",12566
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12566
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12566
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12566
Monroe Village,"Monroe, NY","Population served:10,465",12566
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12566
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12567
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12567
Beacon City,"Beacon, NY","Population served:21,080",12567
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12567
Fishkill Village,"Fishkill, NY","Population served:11,337",12567
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12567
Hudson City,"Hudson, NY","Population served:7,500",12567
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12567
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12567
Greenport Water District No. 1,"Hudson, NY","Population served:4,250",12567
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12569
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12569
Beacon City,"Beacon, NY","Population served:21,080",12569
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12569
Fishkill Village,"Fishkill, NY","Population served:11,337",12569
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12569
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12569
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12569
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12569
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12569
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12570
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12570
Beacon City,"Beacon, NY","Population served:21,080",12570
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12570
Fishkill Village,"Fishkill, NY","Population served:11,337",12570
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12570
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12570
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12570
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12570
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12570
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12571
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12571
Beacon City,"Beacon, NY","Population served:21,080",12571
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12571
Fishkill Village,"Fishkill, NY","Population served:11,337",12571
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12571
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12571
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12571
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12571
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12571
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12572
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12572
Beacon City,"Beacon, NY","Population served:21,080",12572
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12572
Fishkill Village,"Fishkill, NY","Population served:11,337",12572
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12572
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12572
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12572
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12572
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12572
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12574
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12574
Beacon City,"Beacon, NY","Population served:21,080",12574
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12574
Fishkill Village,"Fishkill, NY","Population served:11,337",12574
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12574
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12574
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12574
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12574
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12574
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12575
Middletown City,"Middletown, NY","Population served:30,850",12575
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12575
Newburgh City,"Newburgh, NY","Population served:28,000",12575
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12575
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12575
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12575
Monroe Village,"Monroe, NY","Population served:10,465",12575
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12575
Port Jervis City,"Port Jervis, NY","Population served:9,000",12575
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12577
Middletown City,"Middletown, NY","Population served:30,850",12577
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12577
Newburgh City,"Newburgh, NY","Population served:28,000",12577
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12577
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12577
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12577
Monroe Village,"Monroe, NY","Population served:10,465",12577
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12577
Port Jervis City,"Port Jervis, NY","Population served:9,000",12577
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12578
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12578
Beacon City,"Beacon, NY","Population served:21,080",12578
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12578
Fishkill Village,"Fishkill, NY","Population served:11,337",12578
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12578
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12578
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12578
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12578
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12578
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12580
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12580
Beacon City,"Beacon, NY","Population served:21,080",12580
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12580
Fishkill Village,"Fishkill, NY","Population served:11,337",12580
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12580
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12580
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12580
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12580
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12580
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12581
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12581
Beacon City,"Beacon, NY","Population served:21,080",12581
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12581
Fishkill Village,"Fishkill, NY","Population served:11,337",12581
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12581
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12581
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12581
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12581
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12581
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12582
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12582
Beacon City,"Beacon, NY","Population served:21,080",12582
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12582
Fishkill Village,"Fishkill, NY","Population served:11,337",12582
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12582
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12582
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12582
Carmel Water District 2,"Mahopac, NY","Population served:5,000",12582
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12582
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12583
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12583
Beacon City,"Beacon, NY","Population served:21,080",12583
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12583
Fishkill Village,"Fishkill, NY","Population served:11,337",12583
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12583
Hudson City,"Hudson, NY","Population served:7,500",12583
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12583
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12583
Greenport Water District No. 1,"Hudson, NY","Population served:4,250",12583
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12585
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12585
Beacon City,"Beacon, NY","Population served:21,080",12585
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12585
Fishkill Village,"Fishkill, NY","Population served:11,337",12585
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12585
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12585
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12585
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12585
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12585
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12586
Middletown City,"Middletown, NY","Population served:30,850",12586
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12586
Newburgh City,"Newburgh, NY","Population served:28,000",12586
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12586
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12586
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12586
Monroe Village,"Monroe, NY","Population served:10,465",12586
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12586
Port Jervis City,"Port Jervis, NY","Population served:9,000",12586
Kingston Water District,"Kingston, NY","Population served:32,310",12589
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12589
Middletown City,"Middletown, NY","Population served:30,850",12589
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12589
Newburgh City,"Newburgh, NY","Population served:28,000",12589
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12589
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12589
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12589
Monroe Village,"Monroe, NY","Population served:10,465",12589
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12589
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12590
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12590
Beacon City,"Beacon, NY","Population served:21,080",12590
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12590
Fishkill Village,"Fishkill, NY","Population served:11,337",12590
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12590
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12590
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12590
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12590
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12590
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12592
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12592
Beacon City,"Beacon, NY","Population served:21,080",12592
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12592
Fishkill Village,"Fishkill, NY","Population served:11,337",12592
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12592
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12592
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12592
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12592
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12592
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12594
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12594
Beacon City,"Beacon, NY","Population served:21,080",12594
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12594
Fishkill Village,"Fishkill, NY","Population served:11,337",12594
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12594
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12594
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12594
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12594
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12594
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12601
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12601
Beacon City,"Beacon, NY","Population served:21,080",12601
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12601
Fishkill Village,"Fishkill, NY","Population served:11,337",12601
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12601
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12601
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12601
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12601
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12601
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12603
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12603
Beacon City,"Beacon, NY","Population served:21,080",12603
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12603
Fishkill Village,"Fishkill, NY","Population served:11,337",12603
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12603
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12603
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12603
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12603
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12603
Poughkeepsie Townwide Water District,"Poughkeepsie, NY","Population served:52,277",12604
Poughkeepsie City,"Poughkeepsie, NY","Population served:29,871",12604
Beacon City,"Beacon, NY","Population served:21,080",12604
United Wappinger Water Improvement District,"Wappingers Falls, NY","Population served:14,000",12604
Fishkill Village,"Fishkill, NY","Population served:11,337",12604
Hyde Park / D.c.w.w.a. Plant,"Poughkeepsie, NY","Population served:9,636",12604
Rhinebeck Village Water,"Rhinebeck, NY","Population served:5,600",12604
Wappingers Falls Village,"Wappingers Falls, NY","Population served:5,522",12604
Brinkerhoff Water District,"Fishkill, NY","Population served:3,863",12604
Green Haven Correctional Facility,"Stormville, NY","Population served:2,800",12604
Monticello Village,"Monticello, NY","Population served:9,000",12701
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12701
Liberty Village,"Liberty, NY","Population served:3,920",12701
Stevensville Water District,"Liberty, NY","Population served:2,445",12701
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12701
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12701
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12701
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12701
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12701
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12701
Monticello Village,"Monticello, NY","Population served:9,000",12719
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12719
Liberty Village,"Liberty, NY","Population served:3,920",12719
Stevensville Water District,"Liberty, NY","Population served:2,445",12719
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12719
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12719
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12719
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12719
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12719
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12719
Monticello Village,"Monticello, NY","Population served:9,000",12720
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12720
Liberty Village,"Liberty, NY","Population served:3,920",12720
Stevensville Water District,"Liberty, NY","Population served:2,445",12720
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12720
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12720
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12720
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12720
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12720
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12720
Kiryas Joel Village,"Monroe, NY","Population served:31,988",12721
Middletown City,"Middletown, NY","Population served:30,850",12721
New Windsor Consolidated WD,"New Windsor, NY","Population served:30,450",12721
Newburgh City,"Newburgh, NY","Population served:28,000",12721
Newburgh Consolidated WD,"Newburgh, NY","Population served:26,313",12721
Wallkill Consolidated WD,"Middletown, NY","Population served:18,175",12721
Woodbury Cons. WD,"Central Valley, NY","Population served:10,741",12721
Monroe Village,"Monroe, NY","Population served:10,465",12721
Cornwall-on-hudson,"Cornwall-on-hudson, NY","Population served:9,500",12721
Port Jervis City,"Port Jervis, NY","Population served:9,000",12721
Monticello Village,"Monticello, NY","Population served:9,000",12722
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12722
Liberty Village,"Liberty, NY","Population served:3,920",12722
Stevensville Water District,"Liberty, NY","Population served:2,445",12722
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12722
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12722
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12722
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12722
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12722
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12722
Monticello Village,"Monticello, NY","Population served:9,000",12723
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12723
Liberty Village,"Liberty, NY","Population served:3,920",12723
Stevensville Water District,"Liberty, NY","Population served:2,445",12723
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12723
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12723
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12723
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12723
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12723
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12723
Monticello Village,"Monticello, NY","Population served:9,000",12724
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12724
Liberty Village,"Liberty, NY","Population served:3,920",12724
Stevensville Water District,"Liberty, NY","Population served:2,445",12724
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12724
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12724
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12724
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12724
Villa Roma Country Club,"Callicoon, NY","Population served:1,150",12724
Roscoe-rockland Water District,"Livingston Manor, NY","Population served:1,000",12724
Kingston Water District,"Kingston, NY","Population served:32,310",12725
Monticello Village,"Monticello, NY","Population served:9,000",12725
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12725
Saugerties (village) Water Dis,"Saugerties, NY","Population served:8,635",12725
New Paltz (village) Water District,"New Paltz, NY","Population served:7,628",12725
Ulster Water District,"Lake Katrine, NY","Population served:6,190",12725
Port Ewen Water District,"Port Ewen, NY","Population served:4,800",12725
Ellenville (village) Water Dis,"Ellenville, NY","Population served:4,323",12725
Highland Water District,"Highland, NY","Population served:4,000",12725
Glasco Water District,"Saugerties, NY","Population served:3,920",12725
Monticello Village,"Monticello, NY","Population served:9,000",12726
Fallsburg Who-ls-sf,"South Fallsburg, NY","Population served:8,650",12726
Liberty Village,"Liberty, NY","Population served:3,920",12726
Stevensville Water District,"Liberty, NY","Population served:2,445",12726
Emerald Green Lake Louise Marie Ws,"Rock Hill, NY","Population served:2,400",12726
Villages of Chestnut Ridge,"Lakewood, NJ","Population served:1,386",12726
Wurtsboro Village Water Supply,"Wurtsboro, NY","Population served:1,265",12726
Livingston Manor Water District,"Livingston Manor, NY","Population served:1,200",12726
